Canal,Energía (keV),Cuentas,Eficiencia
3761,1828.12,4,0.0018325618975852257
3762,1828.61,2,0.00183209328088004
3763,1829.09,1,0.0018316344691720852
3764,1829.57,3,0.0018311758961774471
3765,1830.05,3,0.0018307175617084982
3766,1830.54,0,0.0018302499244415085
3767,1831.02,2,0.0018297920714213667
3768,1831.5,1,0.001829334456361342
3769,1831.99,2,0.001828867552908204
3770,1832.47,2,0.001828410418155864
3771,1832.95,2,0.0018279535207998598
3772,1833.44,3,0.0018274873494219964
3773,1833.92,2,0.001827030931236167
3774,1834.4,2,0.0018265747498846777
3775,1834.89,3,0.001826109308849017
3776,1835.37,0,0.0018256536055337915
3777,1835.85,2,0.0018251981384926805
3778,1836.33,2,0.0018247429075406193
3779,1836.82,0,0.0018242784359364494
3780,1837.3,0,0.00182382368151694
3781,1837.78,6,0.0018233691626286144
3782,1838.27,2,0.0018229054173480267
3783,1838.75,0,0.0018224513738666723
3784,1839.23,2,0.0018219975653603942
3785,1839.72,3,0.0018215345446884752
3786,1840.2,2,0.0018210812104671435
3787,1840.68,1,0.0018206281106665347
3788,1841.16,0,0.0018201752451035243
3789,1841.65,1,0.0018197131862596394
3790,1842.13,2,0.001819260793493601
3791,1842.61,0,0.0018188086344131337
3792,1843.1,3,0.0018183472962013702
3793,1843.58,6,0.0018178956088040735
3794,1844.06,1,0.0018174441545420479
3795,1844.55,1,0.0018169835352654367
3796,1845.03,1,0.0018165325515762817
3797,1845.51,2,0.0018160818004738424
3798,1845.99,2,0.001815631281776901
3799,1846.48,0,0.0018151716168043636
3800,1846.96,0,0.0018147215672078619
3801,1847.44,4,0.001814271749470592
3802,1847.93,6,0.0018138127994981824
3803,1848.41,3,0.001813363449759167
3804,1848.89,3,0.001812914331334828
3805,1849.38,2,0.0018124560946832704
3806,1849.86,4,0.0018120074431584616
3807,1850.34,1,0.0018115590224054845
3808,1850.82,5,0.001811110832245017
3809,1851.31,2,0.0018106535424520422
3810,1851.79,4,0.001810205817734005
3811,1852.27,2,0.0018097583230678948
3812,1852.76,5,0.0018093017427017336
3813,1853.24,2,0.0018088547123873385
3814,1853.72,4,0.0018084079115859822
3815,1854.21,6,0.0018079520389848228
3816,1854.69,0,0.0018075057014478833
3817,1855.17,1,0.0018070595928867711
3818,1855.65,2,0.0018066137131240334
3819,1856.14,0,0.0018061587800134154
3820,1856.62,3,0.001805713362073132
3821,1857.1,4,0.0018052681723962477
3822,1857.59,4,0.0018048139431970467
3823,1858.07,4,0.0018043692142632234
3824,1858.55,2,0.0018039247130595053
3825,1859.04,0,0.001803471186127149
3826,1859.52,3,0.0018030271445904679
3827,1860.0,1,0.0018025833302522478
3828,1860.48,3,0.0018021397429368753
3829,1860.97,2,0.0018016871482034562
3830,1861.45,1,0.001801244019128096
3831,1861.93,4,0.0018008011165461532
3832,1862.42,4,0.0018003492202659198
3833,1862.9,3,0.0017999067748557676
3834,1863.38,3,0.0017994645554112517
3835,1863.87,1,0.0017990133559566538
3836,1864.35,2,0.001798571592619034
3837,1864.83,2,0.001798130054720914
3838,1865.31,3,0.0017976887420884788
3839,1865.8,3,0.0017972384676166583
3840,1866.28,0,0.0017967976096788484
3841,1866.76,1,0.0017963569764827634
3842,1867.25,3,0.0017959073950623288
3843,1867.73,3,0.0017954672155036766
3844,1868.21,3,0.0017950272601644178
3845,1868.7,2,0.0017945783701846147
3846,1869.18,0,0.0017941388674288783
3847,1869.66,8,0.0017936995883718265
3848,1870.15,2,0.001793251388226897
3849,1870.63,2,0.001792812560702728
3850,1871.11,2,0.0017923739563581432
3851,1871.59,3,0.0017919355750216606
3852,1872.08,0,0.0017914882905882374
3853,1872.56,1,0.0017910503593912554
3854,1873.04,6,0.001790612650685414
3855,1873.53,6,0.0017901660523631038
3856,1874.01,1,0.0017897287927537003
3857,1874.49,3,0.0017892917551200838
3858,1874.98,3,0.0017888458413196468
3859,1875.46,4,0.0017884092517426334
3860,1875.94,4,0.0017879728836276442
3861,1876.42,2,0.0017875367368049614
3862,1876.91,1,0.0017870917316697493
3863,1877.39,1,0.001786656031524597
3864,1877.87,3,0.0017862205521601004
3865,1878.36,1,0.0017857762278612494
3866,1878.84,1,0.001785341194141925
3867,1879.32,5,0.0017849063806931835
3868,1879.81,0,0.0017844627356577623
3869,1880.29,3,0.0017840283668250202
3870,1880.77,1,0.0017835942177543758
3871,1881.25,2,0.0017831602882778374
3872,1881.74,5,0.001782717544933653
3873,1882.22,3,0.0017822840587081762
3874,1882.7,1,0.0017818507915703964
3875,1883.19,1,0.001781408723841892
3876,1883.67,3,0.0017809758989333804
3877,1884.15,2,0.0017805432926077235
3878,1884.64,2,0.0017801018989380595
3879,1885.12,0,0.0017796697338230232
3880,1885.6,3,0.001779237786787547
3881,1886.08,1,0.0017788060576653553
3882,1886.57,1,0.0017783655587843125
3883,1887.05,5,0.0017779342695217555
3884,1887.53,2,0.0017775031976712539
3885,1888.02,0,0.0017770633692385815
3886,1888.5,3,0.0017766327362363557
3887,1888.98,5,0.0017762023201464863
3888,1889.47,4,0.0017757631606212338
3889,1889.95,5,0.001775333182371393
3890,1890.43,1,0.001774903420535746
3891,1890.91,3,0.0017744738749497205
3892,1891.4,3,0.0017740356033809181
3893,1891.88,1,0.0017736064942977024
3894,1892.36,2,0.0017731776009679808
3895,1892.85,5,0.0017727399947329344
3896,1893.33,3,0.001772311536904963
3897,1893.81,5,0.0017718832943358748
3898,1894.3,5,0.001771446351909323
3899,1894.78,2,0.0017710185438439973
3900,1895.26,2,0.001770590950544458
3901,1895.74,2,0.0017701635718478119
3902,1896.23,0,0.0017697275106151058
3903,1896.71,3,0.0017693005650985985
3904,1897.19,0,0.0017688738336938937
3905,1897.68,2,0.0017684384327323532
3906,1898.16,3,0.0017680121335168996
3907,1898.64,4,0.0017675860479236618
3908,1899.13,2,0.0017671513057235177
3909,1899.61,2,0.0017667256513316722
3910,1900.09,2,0.001766300210073952
3911,1900.57,0,0.001765874981789117
3912,1901.06,3,0.001765441114088872
3913,1901.54,5,0.0017650163156952238
3914,1902.02,4,0.0017645917297883494
3915,1902.51,4,0.0017641585173480475
3916,1902.99,3,0.0017637343603515163
3917,1903.47,0,0.0017633104153571262
3918,1903.96,3,0.0017628778566822906
3919,1904.44,2,0.0017624543396203866
3920,1904.92,1,0.001762031034077481
3921,1905.41,1,0.0017615991276781781
3922,1905.89,2,0.001761176249092877
3923,1906.37,1,0.0017607535815448885
3924,1906.85,1,0.0017603311248750814
3925,1907.34,3,0.001759900084373435
3926,1907.82,1,0.001759478053368237
3927,1908.3,1,0.001759056232761493
3928,1908.79,3,0.0017586258410798956
3929,1909.27,4,0.001758204445169771
3930,1909.75,0,0.0017577832591798325
3931,1910.24,2,0.001757353514843396
3932,1910.72,1,0.0017569327525850376
3933,1911.2,3,0.0017565121997700373
3934,1911.68,3,0.0017560918562408707
3935,1912.17,3,0.001755662971262835
3936,1912.65,0,0.0017552430501852879
3937,1913.13,0,0.0017548233379186757
3938,1913.62,5,0.001754395096865156
3939,1914.1,2,0.0017539758060919352
3940,1914.58,1,0.0017535567236561954
3941,1915.07,2,0.0017531291250671595
3942,1915.55,3,0.0017527104631694813
3943,1916.03,1,0.0017522920091372575
3944,1916.51,2,0.001751873762814551
3945,1917.0,4,0.0017514470171104996
3946,1917.48,0,0.0017510291900587674
3947,1917.96,2,0.0017506115702464239
3948,1918.45,2,0.0017501854636206137
3949,1918.93,2,0.001749768262130641
3950,1919.41,3,0.0017493512674113603
3951,1919.9,1,0.0017489257984184192
3952,1920.38,1,0.0017485092210757756
3953,1920.86,1,0.001748092850036534
3954,1921.34,1,0.0017476766851463239
3955,1921.83,0,0.001747252062629977
3956,1922.31,2,0.001746836313862022
3957,1922.79,1,0.001746420770777689
3958,1923.28,2,0.00174599678254194
3959,1923.76,2,0.0017455816546407682
3960,1924.24,0,0.0017451667319592105
3961,1924.73,2,0.0017447433765731657
3962,1925.21,1,0.0017443288681385045
3963,1925.69,2,0.0017439145644608544
3964,1926.17,3,0.001743500465387376
3965,1926.66,2,0.0017430779501337494
3966,1927.14,2,0.001742664264065345
3967,1927.62,0,0.0017422507821403606
3968,1928.11,4,0.0017418288964177102
3969,1928.59,1,0.0017414158265680938
3970,1929.07,3,0.0017410029604025305
3971,1929.56,2,0.0017405817027942706
3972,1930.04,1,0.0017401692477771614
3973,1930.52,2,0.0017397569959861183
3974,1931.0,3,0.001739344947269834
3975,1931.49,2,0.0017389245235132143
3976,1931.97,2,0.0017385128847159526
3977,1932.45,4,0.0017381014485372958
3978,1932.94,3,0.0017376816496094626
3979,1933.42,0,0.0017372706224293938
3980,1933.9,0,0.0017368597974131378
3981,1934.39,6,0.0017364406219116276
3982,1934.87,2,0.0017360302049762913
3983,1935.35,3,0.0017356199897513396
3984,1935.83,2,0.0017352099760869768
3985,1936.32,4,0.0017347916282189361
3986,1936.8,5,0.001734382021418302
3987,1937.28,2,0.0017339726157266347
3988,1937.77,1,0.0017335548880320268
3989,1938.25,2,0.001733145888292809
3990,1938.73,0,0.001732737089212295
3991,1939.22,2,0.0017323199803025964
3992,1939.7,3,0.0017319115862659798
3993,1940.18,0,0.0017315033924391464
3994,1940.67,4,0.0017310869009299998
3995,1941.15,4,0.0017306791112412262
3996,1941.63,2,0.00173027152131466
3997,1942.11,0,0.0017298641310024266
3998,1942.6,3,0.0017294484591341985
3999,1943.08,3,0.0017290414717585274
4000,1943.56,0,0.0017286346835513934
4001,1944.05,1,0.0017282196258727456
4002,1944.53,2,0.0017278132397026279
4003,1945.01,3,0.001727407052256577
4004,1945.5,2,0.001726992607396868
4005,1945.98,2,0.001726586821090975
4006,1946.46,0,0.0017261812330660008
4007,1946.94,2,0.0017257758431755408
4008,1947.43,4,0.0017253622118796716
4009,1947.91,0,0.0017249572219397618
4010,1948.39,8,0.0017245524296929783
4011,1948.88,5,0.001724139408036867
4012,1949.36,2,0.0017237350148499903
4013,1949.84,2,0.001723330818916161
4014,1950.33,3,0.0017229184055427178
4015,1950.81,1,0.0017225146077808
4016,1951.29,4,0.0017221110068331626
4017,1951.77,3,0.0017217076025548479
4018,1952.26,2,0.0017212959967282469
4019,1952.74,1,0.001720892989443982
4020,1953.22,0,0.0017204901783920078
4021,1953.71,0,0.0017200791777002916
4022,1954.19,0,0.0017196767627605085
4023,1954.67,0,0.0017192745436172801
4024,1955.16,0,0.0017188641467167376
4025,1955.64,0,0.0017184623228064554
4026,1956.12,0,0.0017180606942582915
4027,1956.6,0,0.0017176592609287067
4028,1957.09,0,0.001717249665617352
4029,1957.57,0,0.0017168486263544568
4030,1958.05,0,0.0017164477818774134
4031,1958.54,0,0.001716038787240458
4032,1959.02,0,0.0017156383359569264
4033,1959.5,0,0.0017152380790277995
4034,1959.99,0,0.0017148296837347543
4035,1960.47,0,0.0017144298191285427
4036,1960.95,0,0.0017140301484465622
4037,1961.43,0,0.0017136306715466927
4038,1961.92,0,0.0017132230719437958
4039,1962.4,0,0.001712823986212044
4040,1962.88,0,0.001712425093833923
4041,1963.37,0,0.001712018090488787
4042,1963.85,0,0.0017116195884141752
4043,1964.33,0,0.0017112212792659838
4044,1964.82,0,0.0017108148708611724
4045,1965.3,0,0.0017104169511544386
4046,1965.78,0,0.0017100192239481672
4047,1966.26,0,0.001709621689101631
4048,1966.75,0,0.0017092160705458222
4049,1967.23,0,0.0017088189239972639
4050,1967.71,0,0.0017084219693841605
4051,1968.2,0,0.0017080169427127795
4052,1968.68,0,0.0017076203755415173
4053,1969.16,0,0.0017072239998826724
4054,1969.65,0,0.0017068195637911826
4055,1970.13,0,0.0017064235747205638
4056,1970.61,0,0.0017060277767405785
4057,1971.09,0,0.0017056321697118734
4058,1971.58,0,0.0017052285176854252
4059,1972.06,0,0.001704833296112647
4060,1972.54,0,0.0017044382650710135
4061,1973.03,0,0.0017040352005984359
4062,1973.51,0,0.0017036405541649513
4063,1973.99,0,0.001703246097843715
4064,1974.48,0,0.0017028436196332157
4065,1974.96,0,0.0017024495470748414
4066,1975.44,0,0.0017020556642110465
4067,1975.93,0,0.001701653770974627
4068,1976.41,0,0.0017012602710308959
4069,1976.89,0,0.0017008669603652917
4070,1977.37,0,0.0017004738388402333
4071,1977.86,0,0.0017000727222328653
4072,1978.34,0,0.001699679982509905
4073,1978.82,0,0.0016992874315126642
4074,1979.31,0,0.0016988868968916637
4075,1979.79,0,0.0016984947268594691
4076,1980.27,0,0.0016981027451393941
4077,1980.76,0,0.0016977027912292953
4078,1981.24,0,0.0016973111896396644
4079,1981.72,0,0.001696919775949761
4080,1982.2,0,0.0016965285500233293
4081,1982.69,0,0.0016961293670872176
4082,1983.17,0,0.0016957385201841339
4083,1983.65,0,0.0016953478606337394
4084,1984.14,0,0.0016949492554498632
4085,1984.62,0,0.0016945589740938966
4086,1985.1,0,0.0016941688796810264
4087,1985.59,0,0.00169377085098631
4088,1986.07,0,0.0016933811339413713
4089,1986.55,0,0.001692991603431138
4090,1987.03,0,0.001692602259320681
4091,1987.52,0,0.001692204995999805
4092,1988.0,0,0.0016918160281609203
4093,1988.48,0,0.0016914272463150067
4094,1988.97,0,0.0016910305565533226
4095,1989.45,0,0.00169064215015809
4096,1989.93,0,0.0016902539293502117
